symbol,oi_btc,sumOpenInterestValue,CMCCirculatingSupply,timestamp,close,oi_delta_abs,oi_delta_pct,price_change,price_direction,oi_delta_zscore,oi_delta_value,oi_delta_signal,oi_delta_score
BTCUSDT,90175.644,6040365990.620312,20011134.0,2026-04-04 08:00:00,66984.45081934,-221.2719999999972,-0.24477826212566667,178.47882766999828,UP,-0.1958838879202336,-0.1958838879202336,NEUTRAL,0
BTCUSDT,90483.649,6074067825.3561,20011134.0,2026-04-04 12:00:00,67128.9,308.00500000000466,0.34156118696531124,144.4491806599981,UP,0.401769358159202,0.401769358159202,NEUTRAL,0
BTCUSDT,91724.811,6178335611.9703,20011134.0,2026-04-04 16:00:00,67357.3,1241.1619999999966,1.3716975538862197,228.40000000000873,UP,1.4010560754014756,1.4010560754014756,BULLISH,1
BTCUSDT,91896.585,6181212427.8795,20011134.0,2026-04-04 20:00:00,67262.7,171.7740000000049,0.18727103182585303,-94.60000000000582,DOWN,0.11825763041493881,0.11825763041493881,NEUTRAL,0
BTCUSDT,91402.972,6148641365.2512,20011134.0,2026-04-05 00:00:00,67269.6,-493.6130000000121,-0.5371396554072261,6.900000000008731,UP,-0.6800433708446851,-0.6800433708446851,WEAK_BULLISH,0
BTCUSDT,91326.964,6129111069.490663,20011503.0,2026-04-05 04:00:00,67111.73569167001,-76.00799999998708,-0.08315703344962122,-157.86430832999758,DOWN,-0.13204135749496956,-0.13204135749496956,NEUTRAL,0
BTCUSDT,89846.134,6000598674.525,20011503.0,2026-04-05 08:00:00,66787.49999999999,-1480.8300000000017,-1.6214597914368412,-324.2356916700228,DOWN,-1.7387341254070634,-1.7387341254070634,CAPITULATION,0
BTCUSDT,89969.389,6025690831.3361,20011503.0,2026-04-05 12:00:00,66974.9,123.2549999999901,0.13718453372739692,187.40000000000873,UP,0.19933221872798607,0.19933221872798607,NEUTRAL,0
BTCUSDT,89758.696,6038902823.776885,20011503.0,2026-04-05 16:00:00,67279.30655072001,-210.6929999999993,-0.2341829841703169,304.4065507200139,UP,-0.18918506385900352,-0.18918506385900352,NEUTRAL,0
BTCUSDT,90199.031,6073047058.740512,20011503.0,2026-04-05 20:00:00,67329.40466667,440.3350000000064,0.49057642281256086,50.09811594999337,UP,0.5824341786892151,0.5824341786892151,BULLISH,1
BTCUSDT,91034.347,6280741806.0057,20011503.0,2026-04-06 00:00:00,68993.1,835.3159999999916,0.926080902132953,1663.6953333300044,UP,1.0856541585490866,1.0856541585490866,BULLISH,1
BTCUSDT,92698.032,6404720236.3536,20012000.0,2026-04-06 04:00:00,69092.29999999999,1663.6850000000122,1.8275354905330499,99.19999999998254,UP,2.0780602832618436,2.0780602832618436,BULLISH,1
BTCUSDT,94186.889,6507145116.006429,20012000.0,2026-04-06 08:00:00,69087.58942029001,1488.856999999989,1.6061365790376092,-4.710579709979356,DOWN,1.753510412146489,1.753510412146489,BEARISH,-1
BTCUSDT,94755.767,6593437913.0445,20012000.0,2026-04-06 12:00:00,69583.5,568.8780000000115,0.6039885232858699,495.910579709991,UP,0.5532551406631026,0.5532551406631026,BULLISH,1
BTCUSDT,94068.972,6577797931.70986,20012000.0,2026-04-06 16:00:00,69925.26644928001,-686.7950000000128,-0.7248054886200395,341.7664492800104,UP,-0.9893765908792211,-0.9893765908792211,WEAK_BULLISH,0
BTCUSDT,94817.613,6610084834.108792,20012000.0,2026-04-06 20:00:00,69713.68108696,748.6410000000033,0.7958426504331317,-211.58536232000915,DOWN,0.7237767256881271,0.7237767256881271,BEARISH,-1
BTCUSDT,91588.306,6303299554.3626,20012000.0,2026-04-07 00:00:00,68822.1,-3229.3070000000007,-3.405809213948463,-891.5810869599954,DOWN,-3.3053226138464145,-3.3053226138464145,CAPITULATION,0
BTCUSDT,91176.492,6268223320.017865,20012409.0,2026-04-07 04:00:00,68748.23962318999,-411.8139999999985,-0.4496360048410586,-73.86037681001471,DOWN,-0.527144026151423,-0.527144026151423,CAPITULATION,0
BTCUSDT,91063.573,6246485866.535632,20012409.0,2026-04-07 08:00:00,68594.78121439,-112.91899999999441,-0.12384661607730552,-153.45840879999741,DOWN,-0.23231330992452126,-0.23231330992452126,NEUTRAL,0
BTCUSDT,91057.853,6220421852.447669,20012409.0,2026-04-07 12:00:00,68312.85438333,-5.720000000001164,-0.006281326123680486,-281.9268310599873,DOWN,-0.09465086631950673,-0.09465086631950673,NEUTRAL,0
BTCUSDT,89372.132,6089793455.627642,20012409.0,2026-04-07 16:00:00,68139.73572464,-1685.721000000005,-1.8512637235143292,-173.1186586900003,DOWN,-1.7663317940904775,-1.7663317940904775,CAPITULATION,0
BTCUSDT,88720.445,6121311462.9975,20012409.0,2026-04-07 20:00:00,68995.5,-651.6869999999908,-0.7291836788675843,855.7642753599939,UP,-0.6560202046696685,-0.6560202046696685,WEAK_BULLISH,0
BTCUSDT,87992.192,6328106335.604133,20012409.0,2026-04-08 00:00:00,71916.68023913,-728.2530000000115,-0.8208401118817821,2921.1802391300007,UP,-0.716667083458215,-0.716667083458215,WEAK_BULLISH,0
BTCUSDT,87928.604,6265797582.914519,20012821.0,2026-04-08 04:00:00,71260.05984258,-63.587999999988824,-0.07226550283006006,-656.6203965500026,DOWN,0.030792653724912532,0.030792653724912532,NEUTRAL,0
BTCUSDT,88623.245,6346496683.2645,20012821.0,2026-04-08 08:00:00,71612.1,694.6409999999887,0.790005718730602,352.04015742000774,UP,0.8153940955198999,0.8153940955198999,BULLISH,1
BTCUSDT,89599.621,6419355886.5829,20012821.0,2026-04-08 12:00:00,71644.9,976.3760000000038,1.101715469795761,32.79999999998836,UP,1.056792871771641,1.056792871771641,BULLISH,1
BTCUSDT,92272.922,6576734060.9656,20012821.0,2026-04-08 16:00:00,71274.79999999999,2673.3010000000068,2.983607486464712,-370.1000000000058,DOWN,2.455779426568316,2.455779426568316,BEARISH,-1
BTCUSDT,91318.404,6509438265.699328,20012821.0,2026-04-08 20:00:00,71282.87377535999,-954.5180000000109,-1.0344508218781745,8.073775359996944,UP,-0.8997130947023055,-0.8997130947023055,WEAK_BULLISH,0
BTCUSDT,90980.258,6463611364.815402,20012821.0,2026-04-09 00:00:00,71044.10898477999,-338.14599999999336,-0.37029337481631064,-238.76479057999677,DOWN,-0.3349505450595289,-0.3349505450595289,NEUTRAL,0
BTCUSDT,91644.504,6503631333.497199,20013287.0,2026-04-09 04:00:00,70965.86319565,664.2459999999992,0.7300990507193239,-78.2457891299855,DOWN,0.5595871421910382,0.5595871421910382,BEARISH,-1
BTCUSDT,91389.492,6483627509.94,20013287.0,2026-04-09 08:00:00,70945.0,-255.01200000000244,-0.278262185804401,-20.863195650003036,DOWN,-0.2725316172250675,-0.2725316172250675,NEUTRAL,0
BTCUSDT,91449.096,6502952867.038651,20013287.0,2026-04-09 12:00:00,71110.08365833,59.604000000006636,0.06521975196012164,165.08365832999698,UP,0.018810780692131615,0.018810780692131615,NEUTRAL,0
BTCUSDT,92216.207,6649369486.8041,20013287.0,2026-04-09 16:00:00,72106.3,767.1109999999899,0.8388393473020006,996.2163416700059,UP,0.682403470571004,0.682403470571004,BULLISH,1
BTCUSDT,93219.416,6718509749.952,20013287.0,2026-04-09 20:00:00,72072.0,1003.2090000000026,1.087887945770749,-34.30000000000291,DOWN,0.8549119669926774,0.8549119669926774,BEARISH,-1
BTCUSDT,92972.174,6671269465.244076,20013287.0,2026-04-10 00:00:00,71755.54984058,-247.24199999999837,-0.2652258623890069,-316.45015941999736,DOWN,-0.27306170414316994,-0.27306170414316994,NEUTRAL,0
BTCUSDT,94332.326,6776673475.527935,20013743.0,2026-04-10 04:00:00,71838.29513043,1360.1520000000019,1.4629667582044537,82.74528984999051,UP,1.0945741135718596,1.0945741135718596,BULLISH,1
BTCUSDT,93872.206,6708211100.1866,20013743.0,2026-04-10 08:00:00,71461.09999999999,-460.11999999999534,-0.48776492588552545,-377.1951304300019,DOWN,-0.5372699700711906,-0.5372699700711906,CAPITULATION,0
BTCUSDT,93176.342,6717054541.8774,20013743.0,2026-04-10 12:00:00,72089.7,-695.8640000000014,-0.7412886408571295,628.6000000000058,UP,-0.7185497318699064,-0.7185497318699064,WEAK_BULLISH,0
BTCUSDT,96927.703,7018690058.5548,20013743.0,2026-04-10 16:00:00,72411.6,3751.36099999999,4.026087437517112,321.90000000000873,UP,2.693183615247194,2.693183615247194,BULLISH,1
BTCUSDT,96605.028,7071271350.521231,20013743.0,2026-04-10 20:00:00,73197.75685507001,-322.67499999998836,-0.33290276155619747,786.1568550700031,UP,-0.4081505130879814,-0.4081505130879814,NEUTRAL,0
BTCUSDT,97125.236,7082119683.5064,20013743.0,2026-04-11 00:00:00,72917.4,520.2079999999987,0.5384895701287862,-280.3568550700147,DOWN,0.22439146099485804,0.22439146099485804,NEUTRAL,0
BTCUSDT,96556.688,7032716026.1488,20014121.0,2026-04-11 04:00:00,72835.1,-568.5480000000098,-0.58537618379636,-82.29999999998836,DOWN,-0.533661904682369,-0.533661904682369,CAPITULATION,0
BTCUSDT,96820.044,7039562713.1388,20014121.0,2026-04-11 08:00:00,72707.7,263.35599999999977,0.2727475490874376,-127.40000000000873,DOWN,0.1283738764514449,0.1283738764514449,NEUTRAL,0
BTCUSDT,96799.409,7053598694.8938,20014121.0,2026-04-11 12:00:00,72868.2,-20.63499999999476,-0.02131273561494229,160.5,UP,-0.07555193422689852,-0.07555193422689852,NEUTRAL,0
BTCUSDT,97568.213,7104806723.753537,20014121.0,2026-04-11 16:00:00,72818.86697825999,768.8040000000037,0.7942238572964833,-49.3330217400071,DOWN,0.4972571327920412,0.4972571327920412,NEUTRAL,0
BTCUSDT,98391.904,7245833299.48877,20014121.0,2026-04-11 20:00:00,73642.57631897001,823.6909999999916,0.8442206479686076,823.7093407100183,UP,0.5331566098765648,0.5331566098765648,BULLISH,1
BTCUSDT,98725.848,7207692418.941281,20014121.0,2026-04-12 00:00:00,73007.1462029,333.94400000000314,0.33940190851475815,-635.4301160700124,DOWN,0.07136544976971071,0.07136544976971071,NEUTRAL,0
BTCUSDT,96137.029,6879921502.2473,20014525.0,2026-04-12 04:00:00,71563.70000000001,-2588.819000000003,-2.6222301985190377,-1443.4462028999842,DOWN,-2.217844539722243,-2.217844539722243,CAPITULATION,0
BTCUSDT,95138.612,6815028863.190081,20014525.0,2026-04-12 08:00:00,71632.62864493,-998.4170000000013,-1.03853531816549,68.92864492998342,UP,-0.9286761715781454,-0.9286761715781454,WEAK_BULLISH,0
BTCUSDT,94897.217,6779452297.645755,20014525.0,2026-04-12 12:00:00,71439.948525,-241.39499999998952,-0.2537297895411683,-192.68011992999527,DOWN,-0.31060925466341976,-0.31060925466341976,NEUTRAL,0
BTCUSDT,92002.395,6518940100.599,20014525.0,2026-04-12 16:00:00,70856.2,-2894.822,-3.050481448786846,-583.7485250000027,DOWN,-2.3100996058467014,-2.3100996058467014,CAPITULATION,0
